solarSystemName,solarSystemID,regionID,constellationID,wormholeClass,systemEffect,hour,minute,second,RAText,RADec,isAnom,status,href,notes
J171430,31001767,11000022,21000213,C4,Magnetar,17,14,30,17h 14m 30s,258.625,,,,
J171518,31000454,11000004,21000030,C2,,17,15,18,17h 15m 18s,258.825,,,,
J171539,31000804,11000008,21000065,C2,,17,15,39,17h 15m 39s,258.9125,,,,
J171542,31001193,11000013,21000124,C3,,17,15,42,17h 15m 42s,258.925,,,,
J171549,31001039,11000011,21000100,C3,Pulsar,17,15,49,17h 15m 49s,258.95416666666665,,,,
J171554,31001410,11000016,21000158,C4,Magnetar,17,15,54,17h 15m 54s,258.975,,,,
J171622,31001941,11000024,21000239,C5,Cataclysmic Variable,17,16,22,17h 16m 22s,259.09166666666664,,,,
J171653,31000129,11000001,21000323,C1,,17,16,53,17h 16m 53s,259.22083333333336,,,,
J171700,31000162,11000002,21000002,C1,,17,17,0,17h 17m 00s,259.25,,,,
J171722,31002283,11000029,21000286,C5,Pulsar,17,17,22,17h 17m 22s,259.34166666666664,,,,
J171805,31000311,11000003,21000016,C1,Red Giant,17,18,5,17h 18m 05s,259.5208333333333,,,,
J171813,31001081,11000012,21000107,C3,Magnetar,17,18,13,17h 18m 13s,259.5541666666667,,,,
J171818,31000047,11000001,21000315,C1,Magnetar,17,18,18,17h 18m 18s,259.575,,,,
J171828,31001321,11000015,21000144,C3,,17,18,28,17h 18m 28s,259.6166666666667,,,,
J171937,31001477,11000018,21000168,C4,,17,19,37,17h 19m 37s,259.90416666666664,,,,
J172003,31000264,11000002,21000012,C1,,17,20,3,17h 20m 03s,260.0125,,,,
J172028,31001310,11000014,21000142,C3,,17,20,28,17h 20m 28s,260.1166666666667,,,,
J172052,31001138,11000012,21000115,C3,Pulsar,17,20,52,17h 20m 52s,260.21666666666664,,,,
J172125,31002181,11000027,21000272,C5,Magnetar,17,21,25,17h 21m 25s,260.3541666666667,,,,
J172139,31002266,11000028,21000283,C5,Red Giant,17,21,39,17h 21m 39s,260.4125,,,,
J172147,31000321,11000003,21000017,C1,,17,21,47,17h 21m 47s,260.4458333333333,,,,
J172240,31000155,11000002,21000002,C1,,17,22,40,17h 22m 40s,260.6666666666667,,,,
J172350,31000635,11000006,21000048,C2,,17,23,50,17h 23m 50s,260.9583333333333,,,,
J172354,31000449,11000004,21000030,C2,,17,23,54,17h 23m 54s,260.975,,,,
J172422,31001284,11000014,21000138,C3,Magnetar,17,24,22,17h 24m 22s,261.09166666666664,,,,
J172431,31002002,11000025,21000247,C5,,17,24,31,17h 24m 31s,261.12916666666666,,,,
J172502,31001779,11000022,21000215,C4,,17,25,2,17h 25m 02s,261.2583333333333,,,,
J172512,31001520,11000019,21000175,C4,,17,25,12,17h 25m 12s,261.3,,,,
J172551,31000484,11000005,21000033,C2,,17,25,51,17h 25m 51s,261.4625,,,,
J172556,31000487,11000005,21000033,C2,,17,25,56,17h 25m 56s,261.48333333333335,,,,
J172701,31001263,11000014,21000135,C3,Wolf-Rayet Star,17,27,1,17h 27m 01s,261.75416666666666,,,,
J172743,31001048,11000011,21000102,C3,,17,27,43,17h 27m 43s,261.9291666666667,,,,
J172751,31001016,11000011,21000097,C3,Red Giant,17,27,51,17h 27m 51s,261.9625,,,,
J172815,31001275,11000014,21000137,C3,,17,28,15,17h 28m 15s,262.0625,,,,
J172840,31002274,11000028,21000285,C5,,17,28,40,17h 28m 40s,262.1666666666667,,,,
J172842,31002452,11000030,21000308,C6,Cataclysmic Variable,17,28,42,17h 28m 42s,262.175,,,,
J172852,31001368,11000015,21000152,C3,,17,28,52,17h 28m 52s,262.21666666666664,,,,
J172907,31000122,11000001,21000322,C1,Pulsar,17,29,7,17h 29m 07s,262.27916666666664,,,,
J172915,31001502,11000018,21000172,C4,,17,29,15,17h 29m 15s,262.3125,,,,
J172926,31001808,11000022,21000220,C4,,17,29,26,17h 29m 26s,262.35833333333335,,,,
J172937,31002144,11000027,21000267,C5,,17,29,37,17h 29m 37s,262.40416666666664,,,,
J172943,31001883,11000024,21000232,C5,,17,29,43,17h 29m 43s,262.4291666666667,,,,
J173052,31002255,11000028,21000282,C5,,17,30,52,17h 30m 52s,262.71666666666664,,,,
J173213,31000768,11000008,21000061,C2,,17,32,13,17h 32m 13s,263.0541666666667,,,,
J173223,31001115,11000012,21000112,C3,,17,32,23,17h 32m 23s,263.09583333333336,,,,
J173230,31000991,11000011,21000093,C3,,17,32,30,17h 32m 30s,263.125,,,,
J173245,31000786,11000008,21000063,C2,,17,32,45,17h 32m 45s,263.1875,,,,
J173322,31000602,11000006,21000045,C2,,17,33,22,17h 33m 22s,263.34166666666664,,,,
J173330,31001241,11000014,21000132,C3,,17,33,30,17h 33m 30s,263.375,,,,
J173506,31002222,11000028,21000277,C5,Wolf-Rayet Star,17,35,6,17h 35m 06s,263.775,,,,
J173550,31002326,11000029,21000291,C5,,17,35,50,17h 35m 50s,263.9583333333333,,,,
J173638,31001782,11000022,21000215,C4,,17,36,38,17h 36m 38s,264.15833333333336,,,,
J173645,31001994,11000025,21000246,C5,,17,36,45,17h 36m 45s,264.1875,,,,
J173842,31000313,11000003,21000016,C1,,17,38,42,17h 38m 42s,264.675,,,,
J174317,31001037,11000011,21000100,C3,Wolf-Rayet Star,17,43,17,17h 43m 17s,265.8208333333333,,,,
J174405,31000132,11000001,21000323,C1,Wolf-Rayet Star,17,44,5,17h 44m 05s,266.0208333333333,,,,
J174449,31000556,11000005,21000040,C2,,17,44,49,17h 44m 49s,266.20416666666665,,,,
J174618,31000006,11000033,21000334,REDOUBT,Wolf-Rayet Star,17,46,18,17h 46m 18s,266.575,,,,
J200727,31000004,11000033,21000334,CONFLUX,Pulsar,20,7,27,20h 07m 27s,301.8625,,,,
J203753,31001077,11000012,21000106,C3,,20,37,53,20h 37m 53s,309.47083333333336,,,,
J203814,31000842,11000008,21000068,C2,,20,38,14,20h 38m 14s,309.55833333333334,,,,
J203952,31001494,11000018,21000171,C4,,20,39,52,20h 39m 52s,309.96666666666664,,,,
J204030,31001124,11000012,21000113,C3,,20,40,30,20h 40m 30s,310.125,,,,
J204039,31001208,11000013,21000127,C3,Magnetar,20,40,39,20h 40m 39s,310.1625,,,,
J204221,31000644,11000006,21000049,C2,,20,42,21,20h 42m 21s,310.5875,,,,
J204230,31001685,11000021,21000200,C4,,20,42,30,20h 42m 30s,310.625,,,,
J204323,31001344,11000015,21000148,C3,,20,43,23,20h 43m 23s,310.84583333333336,,,,
J204350,31002191,11000027,21000273,C5,,20,43,50,20h 43m 50s,310.9583333333333,,,,
J204503,31000166,11000002,21000003,C1,Magnetar,20,45,3,20h 45m 03s,311.2625,,,,
J204506,31001607,11000020,21000188,C4,,20,45,6,20h 45m 06s,311.275,,,,
J204623,31000609,11000006,21000045,C2,,20,46,23,20h 46m 23s,311.59583333333336,,,,
J204635,31001470,11000018,21000167,C4,,20,46,35,20h 46m 35s,311.6458333333333,,,,
J204640,31000025,11000001,21000313,C1,Black Hole,20,46,40,20h 46m 40s,311.6666666666667,,,,
J204815,31001378,11000016,21000153,C4,,20,48,15,20h 48m 15s,312.0625,,,,
J204842,31001217,11000013,21000128,C3,,20,48,42,20h 48m 42s,312.175,,,,
J204853,31001736,11000021,21000208,C4,,20,48,53,20h 48m 53s,312.22083333333336,,,,
J205004,31000251,11000002,21000011,C1,,20,50,4,20h 50m 04s,312.51666666666665,,,,
J205027,31000892,11000009,21000078,C3,,20,50,27,20h 50m 27s,312.6125,,,,
J205136,31001194,11000013,21000124,C3,,20,51,36,20h 51m 36s,312.9,,,,
J205141,31002446,11000030,21000307,C6,Magnetar,20,51,41,20h 51m 41s,312.92083333333335,,,,
J205205,31001923,11000024,21000237,C5,,20,52,5,20h 52m 05s,313.0208333333333,,,,
J205412,31001095,11000012,21000109,C3,,20,54,12,20h 54m 12s,313.55,,,,
J205517,31002139,11000027,21000266,C5,,20,55,17,20h 55m 17s,313.8208333333333,,,,
J205546,31000423,11000004,21000027,C2,,20,55,46,20h 55m 46s,313.94166666666666,,,,
J205659,31001906,11000024,21000234,C5,Red Giant,20,56,59,20h 56m 59s,314.24583333333334,,,,
J205738,31001884,11000024,21000232,C5,,20,57,38,20h 57m 38s,314.40833333333336,,,,
J205818,31000015,11000001,21000312,C1,,20,58,18,20h 58m 18s,314.575,,,,
J205900,31001360,11000015,21000150,C3,,20,59,0,20h 59m 00s,314.75,,,,
J205922,31001708,11000021,21000204,C4,Black Hole,20,59,22,20h 59m 22s,314.84166666666664,,,,
J210235,31002332,11000029,21000292,C5,,21,2,35,21h 02m 35s,315.6458333333333,,,,
J210247,31001730,11000021,21000207,C4,,21,2,47,21h 02m 47s,315.6958333333333,,,,
J210333,31001522,11000019,21000175,C4,,21,3,33,21h 03m 33s,315.8875,,,,
J210355,31000862,11000008,21000070,C2,,21,3,55,21h 03m 55s,315.9791666666667,,,,
J210422,31000412,11000004,21000026,C2,,21,4,22,21h 04m 22s,316.09166666666664,,,,
J210436,31000090,11000001,21000319,C1,,21,4,36,21h 04m 36s,316.15,,,,
J210445,31001288,11000014,21000139,C3,,21,4,45,21h 04m 45s,316.1875,,,,
J210458,31001376,11000016,21000153,C4,Wolf-Rayet Star,21,4,58,21h 04m 58s,316.2416666666667,,,,
J210519,31002338,11000029,21000293,C5,Black Hole,21,5,19,21h 05m 19s,316.32916666666665,,,,
J210536,31000808,11000008,21000065,C2,,21,5,36,21h 05m 36s,316.4,,,,
J210548,31000392,11000004,21000024,C2,,21,5,48,21h 05m 48s,316.45,,,,
J210750,31002211,11000028,21000276,C5,Pulsar,21,7,50,21h 07m 50s,316.9583333333333,,,,
J210952,31000941,11000010,21000085,C3,,21,9,52,21h 09m 52s,317.46666666666664,,,,
J211000,31000708,11000007,21000055,C2,Red Giant,21,10,0,21h 10m 00s,317.5,,,,
J211027,31001433,11000016,21000161,C4,,21,10,27,21h 10m 27s,317.6125,,,,
J211036,31000383,11000004,21000023,C2,,21,10,36,21h 10m 36s,317.65,,,,
J211151,31001304,11000014,21000141,C3,,21,11,51,21h 11m 51s,317.9625,,,,
J211258,31001504,11000018,21000172,C4,,21,12,58,21h 12m 58s,318.2416666666667,,,,
J211328,31001606,11000020,21000188,C4,,21,13,28,21h 13m 28s,318.3666666666667,,,,
J211353,31002450,11000030,21000308,C6,Wolf-Rayet Star,21,13,53,21h 13m 53s,318.47083333333336,,,,
J211504,31001812,11000022,21000220,C4,,21,15,4,21h 15m 04s,318.76666666666665,,,,
J211517,31002079,11000026,21000258,C5,Wolf-Rayet Star,21,15,17,21h 15m 17s,318.8208333333333,,,,
J211805,31001309,11000014,21000142,C3,,21,18,5,21h 18m 05s,319.5208333333333,,,,
J211817,31001647,11000020,21000194,C4,Pulsar,21,18,17,21h 18m 17s,319.5708333333333,,,,
J211908,31000551,11000005,21000040,C2,,21,19,8,21h 19m 08s,319.78333333333336,,,,
J211915,31000463,11000005,21000031,C2,Cataclysmic Variable,21,19,15,21h 19m 15s,319.8125,,,,
J211936,31000382,11000004,21000023,C2,,21,19,36,21h 19m 36s,319.9,,,,
J212025,31001225,11000014,21000129,C3,Magnetar,21,20,25,21h 20m 25s,320.1041666666667,,,,
J212028,31001632,11000020,21000192,C4,Magnetar,21,20,28,21h 20m 28s,320.1166666666667,,,,
J212129,31001560,11000019,21000181,C4,,21,21,29,21h 21m 29s,320.37083333333334,,,,
J212159,31001199,11000013,21000125,C3,,21,21,59,21h 21m 59s,320.49583333333334,,,,
J212203,31002173,11000027,21000271,C5,Wolf-Rayet Star,21,22,3,21h 22m 03s,320.5125,,,,
J212207,31001260,11000014,21000135,C3,,21,22,7,21h 22m 07s,320.52916666666664,,,,
J212224,31001999,11000025,21000247,C5,Wolf-Rayet Star,21,22,24,21h 22m 24s,320.6,,,,
J212238,31000641,11000006,21000049,C2,Cataclysmic Variable,21,22,38,21h 22m 38s,320.65833333333336,,,,
J212302,31002342,11000029,21000293,C5,Magnetar,21,23,2,21h 23m 02s,320.7583333333333,,,,
J212304,31001136,11000012,21000115,C3,Cataclysmic Variable,21,23,4,21h 23m 04s,320.76666666666665,,,,
J212319,31000490,11000005,21000034,C2,Pulsar,21,23,19,21h 23m 19s,320.82916666666665,,,,
J212329,31000957,11000010,21000088,C3,,21,23,29,21h 23m 29s,320.87083333333334,,,,
J212336,31001935,11000024,21000239,C5,Pulsar,21,23,36,21h 23m 36s,320.9,,,,
J212338,31000324,11000003,21000018,C1,,21,23,38,21h 23m 38s,320.90833333333336,,,,
J212417,31001499,11000018,21000171,C4,Cataclysmic Variable,21,24,17,21h 24m 17s,321.0708333333333,,,,
J212504,31000288,11000002,21000014,C1,Wolf-Rayet Star,21,25,4,21h 25m 04s,321.26666666666665,,,,
J212607,31000719,11000007,21000056,C2,,21,26,7,21h 26m 07s,321.52916666666664,,,,
J212612,31002412,11000030,21000303,C6,,21,26,12,21h 26m 12s,321.55,,,,
J212627,31001798,11000022,21000218,C4,Black Hole,21,26,27,21h 26m 27s,321.6125,,,,
J212713,31000968,11000010,21000090,C3,,21,27,13,21h 27m 13s,321.8041666666667,,,,
J212812,31001180,11000013,21000122,C3,Wolf-Rayet Star,21,28,12,21h 28m 12s,322.05,,,,
J212838,31001670,11000021,21000198,C4,,21,28,38,21h 28m 38s,322.15833333333336,,,,
J212851,31001563,11000019,21000181,C4,Magnetar,21,28,51,21h 28m 51s,322.2125,,,,
J212904,31000341,11000003,21000019,C1,,21,29,4,21h 29m 04s,322.26666666666665,,,,
J212906,31000775,11000008,21000062,C2,,21,29,6,21h 29m 06s,322.275,,,,
J212954,31001471,11000018,21000167,C4,,21,29,54,21h 29m 54s,322.475,,,,
J212957,31000323,11000003,21000018,C1,,21,29,57,21h 29m 57s,322.4875,,,,
J213055,31001998,11000025,21000247,C5,Cataclysmic Variable,21,30,55,21h 30m 55s,322.7291666666667,,,,
J213058,31000498,11000005,21000034,C2,,21,30,58,21h 30m 58s,322.7416666666667,,,,
J213109,31001305,11000014,21000142,C3,,21,31,9,21h 31m 09s,322.7875,,,,
J213111,31000791,11000008,21000063,C2,,21,31,11,21h 31m 11s,322.79583333333335,,,,
J213125,31002082,11000026,21000258,C5,Pulsar,21,31,25,21h 31m 25s,322.8541666666667,,,,
J213139,31001591,11000019,21000185,C4,Pulsar,21,31,39,21h 31m 39s,322.9125,,,,
J213226,31002163,11000027,21000269,C5,Pulsar,21,32,26,21h 32m 26s,323.10833333333335,,,,
J213245,31001909,11000024,21000235,C5,Wolf-Rayet Star,21,32,45,21h 32m 45s,323.1875,,,,
J213342,31000179,11000002,21000004,C1,,21,33,42,21h 33m 42s,323.425,,,,
J213344,31002480,11000029,21000296,C5,,21,33,44,21h 33m 44s,323.43333333333334,,,,
J213411,31001173,11000012,21000121,C3,Red Giant,21,34,11,21h 34m 11s,323.54583333333335,,,,
J213423,31001277,11000014,21000137,C3,Red Giant,21,34,23,21h 34m 23s,323.59583333333336,,,,
J213429,31001711,11000021,21000204,C4,Red Giant,21,34,29,21h 34m 29s,323.62083333333334,,,,
J213502,31002360,11000029,21000296,C5,Black Hole,21,35,2,21h 35m 02s,323.7583333333333,,,,
J213534,31001326,11000015,21000145,C3,Wolf-Rayet Star,21,35,34,21h 35m 34s,323.89166666666665,,,,
J213555,31000158,11000002,21000002,C1,Black Hole,21,35,55,21h 35m 55s,323.9791666666667,,,,
J213615,31001588,11000019,21000185,C4,Magnetar,21,36,15,21h 36m 15s,324.0625,,,,
J213642,31002031,11000025,21000251,C5,,21,36,42,21h 36m 42s,324.175,,,,
J213653,31000245,11000002,21000010,C1,,21,36,53,21h 36m 53s,324.22083333333336,,,,
J213734,31001933,11000024,21000238,C5,,21,37,34,21h 37m 34s,324.39166666666665,,,,
J213737,31000443,11000004,21000029,C2,Black Hole,21,37,37,21h 37m 37s,324.40416666666664,,,,
J213753,31002425,11000030,21000304,C6,Red Giant,21,37,53,21h 37m 53s,324.47083333333336,,,,
J213820,31001465,11000018,21000166,C4,,21,38,20,21h 38m 20s,324.5833333333333,,,,
J213924,31001829,11000022,21000223,C4,,21,39,24,21h 39m 24s,324.85,,,,
J213932,31000258,11000002,21000011,C1,,21,39,32,21h 39m 32s,324.8833333333333,,,,
J213956,31002344,11000029,21000293,C5,Wolf-Rayet Star,21,39,56,21h 39m 56s,324.98333333333335,,,,
J214006,31002185,11000027,21000272,C5,Cataclysmic Variable,21,40,6,21h 40m 06s,325.025,,,,
J214009,31001250,11000014,21000133,C3,,21,40,9,21h 40m 09s,325.0375,,,,
J214212,31002285,11000029,21000286,C5,,21,42,12,21h 42m 12s,325.55,,,,
J214227,31000979,11000010,21000091,C3,Pulsar,21,42,27,21h 42m 27s,325.6125,,,,
J214238,31000577,11000006,21000042,C2,Magnetar,21,42,38,21h 42m 38s,325.65833333333336,,,,
J214308,31001510,11000019,21000173,C4,,21,43,8,21h 43m 08s,325.78333333333336,,,,
J214318,31001974,11000025,21000244,C5,,21,43,18,21h 43m 18s,325.825,,,,
J214440,31001697,11000021,21000202,C4,,21,44,40,21h 44m 40s,326.1666666666667,,,,
J214534,31000100,11000001,21000320,C1,,21,45,34,21h 45m 34s,326.39166666666665,,,,
J214600,31001235,11000014,21000131,C3,Black Hole,21,46,0,21h 46m 00s,326.5,,,,
J214654,31000973,11000010,21000090,C3,,21,46,54,21h 46m 54s,326.725,,,,
J214712,31002034,11000025,21000252,C5,,21,47,12,21h 47m 12s,326.8,,,,
J214725,31000662,11000006,21000051,C2,,21,47,25,21h 47m 25s,326.8541666666667,,,,
J214739,31000748,11000007,21000059,C2,Pulsar,21,47,39,21h 47m 39s,326.9125,,,,
J214744,31001183,11000013,21000122,C3,Wolf-Rayet Star,21,47,44,21h 47m 44s,326.93333333333334,,,,
J214811,31001394,11000016,21000155,C4,,21,48,11,21h 48m 11s,327.04583333333335,,,,
J214843,31000601,11000006,21000044,C2,Wolf-Rayet Star,21,48,43,21h 48m 43s,327.1791666666667,,,,
J214854,31000655,11000006,21000050,C2,,21,48,54,21h 48m 54s,327.225,,,,
J214901,31000673,11000006,21000052,C2,Wolf-Rayet Star,21,49,1,21h 49m 01s,327.25416666666666,,,,
J214929,31000705,11000007,21000055,C2,,21,49,29,21h 49m 29s,327.37083333333334,,,,
J215009,31002239,11000028,21000280,C5,Cataclysmic Variable,21,50,9,21h 50m 09s,327.5375,,,,
J215101,31001709,11000021,21000204,C4,,21,51,1,21h 51m 01s,327.75416666666666,,,,
J215117,31000105,11000001,21000321,C1,,21,51,17,21h 51m 17s,327.8208333333333,,,,
J215124,31002110,11000026,21000262,C5,,21,51,24,21h 51m 24s,327.85,,,,
J215151,31000771,11000008,21000061,C2,,21,51,51,21h 51m 51s,327.9625,,,,
J215215,31002085,11000026,21000259,C5,,21,52,15,21h 52m 15s,328.0625,,,,
J215304,31002355,11000029,21000295,C5,Black Hole,21,53,4,21h 53m 04s,328.26666666666665,,,,
J215326,31001348,11000015,21000148,C3,,21,53,26,21h 53m 26s,328.35833333333335,,,,
J215338,31001972,11000025,21000243,C5,,21,53,38,21h 53m 38s,328.40833333333336,,,,
J215417,31000167,11000002,21000003,C1,,21,54,17,21h 54m 17s,328.5708333333333,,,,
J215431,31000233,11000002,21000009,C1,,21,54,31,21h 54m 31s,328.62916666666666,,,,
J215455,31001801,11000022,21000219,C4,,21,54,55,21h 54m 55s,328.7291666666667,,,,
J215537,31000483,11000005,21000033,C2,,21,55,37,21h 55m 37s,328.90416666666664,,,,
J215554,31002251,11000028,21000282,C5,,21,55,54,21h 55m 54s,328.975,,,,
J215615,31001871,11000023,21000230,C4,Magnetar,21,56,15,21h 56m 15s,329.0625,,,,
J215736,31000540,11000005,21000039,C2,Red Giant,21,57,36,21h 57m 36s,329.4,,,,
J215743,31001661,11000021,21000196,C4,,21,57,43,21h 57m 43s,329.4291666666667,,,,
J215754,31000266,11000002,21000012,C1,Red Giant,21,57,54,21h 57m 54s,329.475,,,,
J215758,31001668,11000021,21000197,C4,,21,57,58,21h 57m 58s,329.4916666666667,,,,
J215900,31000136,11000001,21000323,C1,Cataclysmic Variable,21,59,0,21h 59m 00s,329.75,,,,
J215930,31002388,11000030,21000299,C6,Red Giant,21,59,30,21h 59m 30s,329.875,,,,
J215935,31001596,11000019,21000186,C4,,21,59,35,21h 59m 35s,329.8958333333333,,,,
J215944,31000698,11000006,21000054,C2,,21,59,44,21h 59m 44s,329.93333333333334,,,,
J220151,31001555,11000019,21000180,C4,,22,1,51,22h 01m 51s,330.4625,,,,
J220215,31001857,11000023,21000227,C4,Pulsar,22,2,15,22h 02m 15s,330.5625,,,,
J220301,31000884,11000009,21000076,C3,,22,3,1,22h 03m 01s,330.75416666666666,,,,
J220338,31001320,11000015,21000144,C3,,22,3,38,22h 03m 38s,330.90833333333336,,,,
J220438,31001153,11000012,21000118,C3,,22,4,38,22h 04m 38s,331.15833333333336,,,,
J220546,31002140,11000027,21000267,C5,,22,5,46,22h 05m 46s,331.44166666666666,,,,
J220654,31000223,11000002,21000008,C1,,22,6,54,22h 06m 54s,331.725,,,,
J220832,31000953,11000010,21000087,C3,Pulsar,22,8,32,22h 08m 32s,332.1333333333333,,,,
J220838,31001009,11000011,21000096,C3,,22,8,38,22h 08m 38s,332.15833333333336,,,,
J220924,31002036,11000025,21000252,C5,,22,9,24,22h 09m 24s,332.35,,,,
J220950,31001020,11000011,21000098,C3,,22,9,50,22h 09m 50s,332.4583333333333,,,,
J221117,31001014,11000011,21000097,C3,,22,11,17,22h 11m 17s,332.8208333333333,,,,
J221203,31000034,11000001,21000313,C1,Black Hole,22,12,3,22h 12m 03s,333.0125,,,,
J221325,31002056,11000025,21000255,C5,Wolf-Rayet Star,22,13,25,22h 13m 25s,333.3541666666667,,,,
J221337,31000717,11000007,21000056,C2,,22,13,37,22h 13m 37s,333.40416666666664,,,,
J221356,31002490,11000027,21000265,C5,,22,13,56,22h 13m 56s,333.48333333333335,,,,
J221414,31000938,11000010,21000085,C3,,22,14,14,22h 14m 14s,333.55833333333334,,,,
J221447,31001105,11000012,21000110,C3,,22,14,47,22h 14m 47s,333.6958333333333,,,,
J221512,31001954,11000024,21000241,C5,Red Giant,22,15,12,22h 15m 12s,333.8,,,,
J221515,31001101,11000012,21000110,C3,,22,15,15,22h 15m 15s,333.8125,,,,
J221855,31001575,11000019,21000183,C4,Magnetar,22,18,55,22h 18m 55s,334.7291666666667,,,,
J221859,31001389,11000016,21000155,C4,,22,18,59,22h 18m 59s,334.74583333333334,,,,
J222045,31002381,11000030,21000299,C6,Pulsar,22,20,45,22h 20m 45s,335.1875,,,,
J222104,31000919,11000009,21000082,C3,,22,21,4,22h 21m 04s,335.26666666666665,,,,
J222120,31001176,11000012,21000121,C3,,22,21,20,22h 21m 20s,335.3333333333333,,,,
J222125,31001855,11000023,21000227,C4,Black Hole,22,21,25,22h 21m 25s,335.3541666666667,,,,
J222206,31000094,11000001,21000320,C1,,22,22,6,22h 22m 06s,335.525,,,,
J222222,31001068,11000011,21000105,C3,,22,22,22,22h 22m 22s,335.59166666666664,,,,
J222408,31002471,11000029,21000291,C5,,22,24,8,22h 24m 08s,336.03333333333336,,,,
J222604,31002495,11000030,21000310,C6,Red Giant,22,26,4,22h 26m 04s,336.51666666666665,,,,
J222732,31001192,11000013,21000124,C3,,22,27,32,22h 27m 32s,336.8833333333333,,,,
J222822,31000361,11000004,21000021,C2,,22,28,22,22h 28m 22s,337.09166666666664,,,,
J222830,31000692,11000006,21000053,C2,Pulsar,22,28,30,22h 28m 30s,337.125,,,,
J222834,31001913,11000024,21000235,C5,,22,28,34,22h 28m 34s,337.14166666666665,,,,
J222914,31000023,11000001,21000312,C1,Pulsar,22,29,14,22h 29m 14s,337.30833333333334,,,,
J223018,31001899,11000024,21000234,C5,Pulsar,22,30,18,22h 30m 18s,337.575,,,,
J223026,31000291,11000002,21000014,C1,,22,30,26,22h 30m 26s,337.60833333333335,,,,
J223029,31000876,11000008,21000072,C2,,22,30,29,22h 30m 29s,337.62083333333334,,,,
J223109,31001112,11000012,21000111,C3,Cataclysmic Variable,22,31,9,22h 31m 09s,337.7875,,,,
J223207,31000998,11000011,21000094,C3,,22,32,7,22h 32m 07s,338.02916666666664,,,,
J223312,31001631,11000020,21000192,C4,,22,33,12,22h 33m 12s,338.3,,,,
J223320,31000607,11000006,21000045,C2,,22,33,20,22h 33m 20s,338.3333333333333,,,,
J223348,31000610,11000006,21000045,C2,,22,33,48,22h 33m 48s,338.45,,,,
J223432,31002431,11000030,21000305,C6,,22,34,32,22h 34m 32s,338.6333333333333,,,,
